ID,Year,DOY,UTC,AirTemp_C,WindSpd_m/s,WindGst_m/s,WindDir_deg
12,2004,261,1135,16.7,10.9,13.3,027
12,2004,261,1140,16.7,10.7,12.3,026
12,2004,261,1145,16.8,10.0,11.7,027
12,2004,261,1150,16.7,9.6,11.7,023
12,2004,261,1155,16.5,10.7,13.1,027
12,2004,261,1200,16.6,10.8,12.4,028
12,2004,261,1205,16.6,10.3,12.0,029
12,2004,261,1210,16.6,9.5,11.9,023
12,2004,261,1215,16.5,11.0,12.2,031
12,2004,261,1220,16.5,11.5,13.1,031
12,2004,261,1225,16.6,10.2,12.5,028
12,2004,261,1230,16.5,11.1,12.9,028
12,2004,261,1235,16.6,10.7,12.5,029
12,2004,261,1240,16.5,11.1,12.8,033
12,2004,261,1245,16.4,12.1,13.7,032
12,2004,261,1250,16.6,11.3,13.2,030
12,2004,261,1255,16.5,11.4,13.9,027
12,2004,261,1300,16.4,11.5,13.4,027
12,2004,261,1305,16.6,11.2,13.9,026
12,2004,261,1310,16.5,11.3,13.8,030
12,2004,261,1315,16.5,12.5,14.3,036
12,2004,261,1320,16.4,12.2,14.7,031
12,2004,261,1325,16.4,11.9,13.5,029
12,2004,261,1330,16.4,12.9,15.1,035
12,2004,261,1335,16.3,13.3,15.0,033
12,2004,261,1340,16.4,12.4,15.5,033
12,2004,261,1345,16.3,13.0,15.3,034
12,2004,261,1350,16.4,13.9,15.7,036
12,2004,261,1355,16.5,13.0,14.7,038
12,2004,261,1400,16.6,12.6,15.1,038
12,2004,261,1405,16.5,13.5,15.5,039
12,2004,261,1410,16.5,13.7,16.0,036
12,2004,261,1415,16.5,13.8,15.9,035
12,2004,261,1420,16.7,14.0,16.1,041
12,2004,261,1425,16.6,15.3,17.6,038
12,2004,261,1430,16.7,14.1,16.7,037
12,2004,261,1435,16.7,14.2,16.3,032
12,2004,261,1440,16.5,14.6,16.8,038
12,2004,261,1445,16.6,14.2,16.3,039
12,2004,261,1450,16.6,13.9,16.0,037
12,2004,261,1455,16.6,13.9,16.1,036
12,2004,261,1500,16.6,13.0,15.6,039
12,2004,261,1505,16.5,14.1,15.8,036
12,2004,261,1510,16.6,13.1,15.3,031
12,2004,261,1515,16.5,13.1,15.5,033
12,2004,261,1520,16.6,13.2,15.3,032
12,2004,261,1525,16.6,13.2,15.2,033
12,2004,261,1530,16.8,12.4,15.2,032
12,2004,261,1535,16.8,13.6,15.3,038
12,2004,261,1540,17.0,11.9,13.6,029
12,2004,261,1545,16.9,13.0,14.8,032
12,2004,261,1550,16.9,12.2,14.0,032
12,2004,261,1555,16.9,13.7,16.4,029
12,2004,261,1600,16.9,11.5,14.1,020
12,2004,261,1605,16.9,11.8,14.5,021
12,2004,261,1610,17.0,11.1,14.8,022
12,2004,261,1615,16.8,11.2,12.8,019
12,2004,261,1620,16.8,11.5,12.9,018
12,2004,261,1625,17.0,12.0,15.6,020
12,2004,261,1630,16.9,11.7,13.3,018
12,2004,261,1635,16.9,12.8,15.7,018
12,2004,261,1640,16.8,12.6,16.5,020
12,2004,261,1645,17.0,12.4,16.7,023
12,2004,261,1650,17.2,12.8,16.2,024
12,2004,261,1655,17.1,13.0,14.9,025
12,2004,261,1700,17.1,14.0,16.8,023
12,2004,261,1705,17.1,12.7,15.1,020
12,2004,261,1710,17.1,12.7,15.5,020
12,2004,261,1715,17.1,11.9,13.8,017
12,2004,261,1720,17.1,12.7,15.4,023
12,2004,261,1725,17.0,13.2,15.2,027
12,2004,261,1730,17.1,12.4,14.3,025
12,2004,261,1735,17.2,11.7,15.0,022
12,2004,261,1740,17.2,11.4,13.6,022
12,2004,261,1745,17.3,10.7,13.1,015
12,2004,261,1750,17.3,11.1,13.6,017
12,2004,261,1755,17.4,12.0,14.0,013
12,2004,261,1800,17.4,11.2,13.0,015
12,2004,261,1805,17.6,12.2,15.0,020
12,2004,261,1810,17.5,11.8,14.8,015
12,2004,261,1815,17.7,10.9,13.6,015
12,2004,261,1820,17.7,12.6,15.5,023
12,2004,261,1825,17.7,11.7,14.3,018
12,2004,261,1830,17.7,11.5,13.9,013
12,2004,261,1835,17.7,11.6,14.1,012
12,2004,261,1840,17.7,11.6,14.2,012
12,2004,261,1845,17.7,12.0,15.4,010
12,2004,261,1850,17.7,11.9,14.3,011
12,2004,261,1855,17.6,11.5,13.1,015
12,2004,261,1900,17.5,11.2,13.3,014
12,2004,261,1905,17.6,11.6,13.4,010
12,2004,261,1910,17.6,11.2,14.0,011
12,2004,261,1915,17.5,13.6,15.4,004
12,2004,261,1920,17.6,12.2,15.2,011
12,2004,261,1925,17.5,11.5,14.5,013
12,2004,261,1930,17.6,11.3,14.4,015
12,2004,261,1935,17.5,12.1,14.6,021
12,2004,261,1940,17.5,11.3,13.6,017
12,2004,261,1945,17.5,10.2,12.3,014
12,2004,261,1950,17.6,10.8,13.0,011
12,2004,261,1955,17.6,11.6,13.7,009
12,2004,261,2000,17.5,10.6,12.8,016
12,2004,261,2005,17.6,10.0,12.1,012
12,2004,261,2010,17.5,10.4,12.4,019
12,2004,261,2015,17.5,9.9,13.4,015
12,2004,261,2020,17.6,10.3,12.3,009
12,2004,261,2025,17.7,9.2,11.7,014
12,2004,261,2030,17.6,9.7,11.8,017
12,2004,261,2035,17.6,9.6,11.4,015
12,2004,261,2040,17.7,8.9,10.6,013
12,2004,261,2045,17.6,9.3,11.2,014
12,2004,261,2050,17.5,8.9,10.8,017
12,2004,261,2055,17.6,9.3,11.1,016
12,2004,261,2100,17.7,9.0,11.2,010
12,2004,261,2105,17.6,9.8,12.7,007
12,2004,261,2110,17.6,9.4,12.5,008
12,2004,261,2115,17.6,9.8,11.3,007
12,2004,261,2120,17.7,9.3,10.9,008
12,2004,261,2125,17.7,10.3,12.7,006
12,2004,261,2130,17.7,12.0,13.1,359
12,2004,261,2135,17.7,11.1,13.7,005
12,2004,261,2140,17.7,10.9,13.4,006
12,2004,261,2145,17.7,11.1,13.5,003
12,2004,261,2150,17.7,11.7,13.7,357
12,2004,261,2155,17.7,11.4,14.1,004
12,2004,261,2200,17.7,11.3,13.5,006
12,2004,261,2205,17.8,10.7,12.4,001
12,2004,261,2210,17.6,10.5,13.0,006
12,2004,261,2215,17.7,10.4,12.6,004
12,2004,261,2220,17.6,9.4,12.0,011
12,2004,261,2225,17.7,10.1,12.4,007
12,2004,261,2230,17.7,9.5,11.7,008
12,2004,261,2235,17.7,9.7,12.6,008
12,2004,261,2240,17.7,9.8,11.5,007
12,2004,261,2245,17.6,10.2,12.1,004
12,2004,261,2250,17.6,8.8,11.7,010
12,2004,261,2255,17.5,9.2,12.6,012
12,2004,261,2300,17.7,9.4,11.5,008
12,2004,261,2305,17.9,9.3,12.2,008
12,2004,261,2310,17.7,9.0,11.6,012
12,2004,261,2315,17.7,10.1,15.6,006
12,2004,261,2320,17.8,11.5,13.6,000
12,2004,261,2325,17.5,9.6,13.0,007
12,2004,261,2330,17.5,10.5,13.8,004
12,2004,261,2335,17.4,10.4,13.0,007
12,2004,261,2340,17.5,11.1,13.6,002
12,2004,261,2345,17.5,12.0,13.6,354
12,2004,261,2350,17.4,11.0,13.6,359
12,2004,261,2355,17.3,12.4,14.1,359
12,2004,262,0000,17.2,11.5,13.2,000
12,2004,262,0005,17.3,11.5,13.3,356
12,2004,262,0010,17.4,11.2,13.7,355
12,2004,262,0015,17.2,11.2,12.9,357
12,2004,262,0020,17.2,10.9,12.8,353
12,2004,262,0025,17.1,10.9,12.3,351
12,2004,262,0030,17.0,11.2,13.1,357
12,2004,262,0035,17.0,11.6,13.7,351
12,2004,262,0040,17.0,11.0,13.9,358
12,2004,262,0045,17.0,11.0,13.5,359
12,2004,262,0050,17.0,11.8,13.3,352
12,2004,262,0055,16.9,12.0,14.7,354
12,2004,262,0100,16.8,10.8,13.0,358
12,2004,262,0105,16.8,11.4,13.2,357
12,2004,262,0110,16.7,11.6,13.8,354
12,2004,262,0115,16.7,11.0,12.7,359
12,2004,262,0120,16.6,11.1,13.7,355
12,2004,262,0125,16.6,11.1,13.1,359
12,2004,262,0130,16.5,10.4,12.5,359
12,2004,262,0135,16.6,10.0,12.4,005
12,2004,262,0140,16.6,9.4,11.2,009
12,2004,262,0145,16.6,9.8,12.3,008
12,2004,262,0150,16.5,9.3,10.3,013
12,2004,262,0155,16.3,9.0,10.6,015
12,2004,262,0200,16.2,8.6,10.2,014
12,2004,262,0205,16.3,8.9,11.0,015
12,2004,262,0210,16.2,9.1,10.6,018
12,2004,262,0215,16.1,9.0,10.8,017
12,2004,262,0220,16.0,9.2,11.4,014
12,2004,262,0225,15.9,9.3,11.8,012
12,2004,262,0230,15.8,8.6,10.0,012
12,2004,262,0235,15.9,8.2,10.0,014
12,2004,262,0240,15.8,9.9,12.7,007
12,2004,262,0245,15.7,10.3,12.4,005
12,2004,262,0250,15.6,10.5,13.1,007
12,2004,262,0255,15.5,11.1,13.6,006
12,2004,262,0300,15.4,10.3,13.4,010
12,2004,262,0305,15.3,10.0,13.6,010
12,2004,262,0310,15.3,11.1,14.2,007
12,2004,262,0315,15.2,11.4,13.9,004
12,2004,262,0320,15.4,10.0,13.7,008
12,2004,262,0325,15.2,10.4,13.1,008
12,2004,262,0330,15.1,10.8,13.1,006
12,2004,262,0335,15.2,9.4,13.5,013
12,2004,262,0340,15.2,9.3,11.9,012
12,2004,262,0345,15.2,9.7,12.6,010
12,2004,262,0350,15.1,11.6,13.9,007
12,2004,262,0355,15.1,10.9,13.9,008
12,2004,262,0400,15.2,11.1,13.7,007
12,2004,262,0405,15.2,10.7,13.5,007
12,2004,262,0410,15.1,10.2,13.2,012
12,2004,262,0415,15.1,10.5,13.2,011
12,2004,262,0420,15.1,10.8,14.7,009
12,2004,262,0425,15.2,10.4,12.2,011
12,2004,262,0430,15.1,10.8,13.7,009
12,2004,262,0435,15.3,10.1,13.0,010
12,2004,262,0440,15.1,10.6,13.2,008
12,2004,262,0445,15.0,11.1,13.0,007
12,2004,262,0450,15.0,9.7,13.1,009
12,2004,262,0455,15.1,9.5,11.6,009
12,2004,262,0500,15.0,10.0,12.7,008
12,2004,262,0505,14.9,9.9,11.9,007
12,2004,262,0510,14.9,9.7,12.2,007
12,2004,262,0515,14.8,9.7,11.9,008
12,2004,262,0520,14.8,9.9,11.7,004
12,2004,262,0525,14.9,9.2,12.3,008
12,2004,262,0530,14.9,9.9,11.9,005
12,2004,262,0535,14.9,10.0,11.9,005
12,2004,262,0540,14.9,10.0,12.3,004
12,2004,262,0545,14.9,9.4,11.8,007
12,2004,262,0550,14.9,9.6,11.5,008
12,2004,262,0555,15.0,10.5,12.7,006
12,2004,262,0600,15.0,10.2,12.5,004
12,2004,262,0605,15.1,9.5,11.9,005
12,2004,262,0610,15.0,9.7,12.1,004
12,2004,262,0615,15.0,9.7,12.7,004
12,2004,262,0620,15.0,9.9,12.2,007
12,2004,262,0625,14.9,8.7,12.2,014
12,2004,262,0630,14.8,9.0,11.8,016
12,2004,262,0635,14.8,9.3,12.1,015
12,2004,262,0640,14.6,10.3,13.1,023
12,2004,262,0645,14.7,8.5,10.7,015
12,2004,262,0650,14.7,9.6,12.9,027
12,2004,262,0655,14.6,9.6,12.6,024
12,2004,262,0700,14.3,10.1,12.2,026
12,2004,262,0705,14.4,10.1,13.0,023
12,2004,262,0710,14.4,10.4,12.7,025
12,2004,262,0715,14.3,12.3,14.8,029
12,2004,262,0720,14.4,11.8,14.9,028
12,2004,262,0725,14.3,12.2,14.0,032
12,2004,262,0730,14.2,12.3,14.8,030
12,2004,262,0735,14.3,11.3,14.7,030
12,2004,262,0740,14.3,11.6,14.2,030
12,2004,262,0745,14.3,10.7,13.7,025
12,2004,262,0750,14.5,10.7,12.6,028
12,2004,262,0755,14.3,11.9,14.6,030
12,2004,262,0800,14.5,10.1,13.1,023
12,2004,262,0805,14.5,10.6,13.2,026
12,2004,262,0810,14.3,10.4,13.5,029
12,2004,262,0815,14.4,10.3,13.2,023
12,2004,262,0820,14.4,11.2,13.8,029
12,2004,262,0825,14.5,10.5,12.2,025
12,2004,262,0830,14.5,10.5,13.1,023
12,2004,262,0835,14.6,10.4,13.1,019
12,2004,262,0840,14.5,10.2,12.1,018
12,2004,262,0845,14.4,9.6,12.6,017
12,2004,262,0850,14.6,9.1,11.8,015
12,2004,262,0855,14.4,9.5,11.8,018
12,2004,262,0900,14.4,9.8,12.6,019
12,2004,262,0905,14.5,9.9,11.8,020
12,2004,262,0910,14.4,9.8,13.7,018
12,2004,262,0915,14.4,10.1,13.1,015
12,2004,262,0920,14.5,9.7,12.0,015
12,2004,262,0925,14.7,10.0,12.3,016
12,2004,262,0930,14.6,10.5,14.7,021
12,2004,262,0935,14.7,11.3,14.6,019
12,2004,262,0940,14.5,12.1,16.1,022
12,2004,262,0945,14.8,11.2,13.9,022
12,2004,262,0950,14.7,11.7,15.4,021
12,2004,262,0955,14.8,12.2,15.0,023
12,2004,262,1000,14.9,12.4,17.0,024
12,2004,262,1005,14.7,12.8,15.4,024
12,2004,262,1010,14.7,12.3,14.9,022
12,2004,262,1015,14.8,12.4,14.6,023
12,2004,262,1020,14.7,11.9,14.6,022
12,2004,262,1025,14.7,12.9,15.5,023
12,2004,262,1030,14.7,13.2,17.2,025
12,2004,262,1035,14.8,11.2,13.4,021
12,2004,262,1040,14.8,11.7,15.0,023
12,2004,262,1045,14.7,12.3,15.0,025
12,2004,262,1050,14.6,12.4,15.2,024
12,2004,262,1055,14.7,11.4,13.9,020
12,2004,262,1100,14.7,11.9,14.8,027
12,2004,262,1105,14.7,12.4,15.3,027
12,2004,262,1110,14.7,11.2,14.2,024
12,2004,262,1115,14.5,11.8,14.0,024
12,2004,262,1120,14.4,12.3,14.3,028
12,2004,262,1125,14.5,12.9,15.3,031
12,2004,262,1130,14.5,12.7,14.6,029
12,2004,262,1135,14.5,12.4,15.3,031
12,2004,262,1140,14.5,12.1,14.8,032
12,2004,262,1145,14.5,11.9,14.6,030
12,2004,262,1150,14.6,12.5,14.3,033
12,2004,262,1155,14.7,12.1,14.1,033
12,2004,262,1200,14.8,11.7,14.0,036
12,2004,262,1205,14.7,12.6,14.5,035
12,2004,262,1210,14.7,12.1,14.8,036
12,2004,262,1215,14.5,12.7,14.2,034
12,2004,262,1220,14.6,12.1,13.9,035
12,2004,262,1225,14.6,12.5,15.0,034
12,2004,262,1230,14.6,12.6,14.5,036
12,2004,262,1235,14.6,12.2,14.0,035
12,2004,262,1240,14.6,12.2,14.7,031
12,2004,262,1245,14.7,11.2,12.8,030
12,2004,262,1250,14.6,11.4,13.3,033
12,2004,262,1255,14.8,11.3,13.0,034
12,2004,262,1300,14.7,10.8,13.4,032
12,2004,262,1305,14.8,10.8,12.9,036
12,2004,262,1310,14.7,11.3,12.9,036
12,2004,262,1315,14.8,11.7,13.7,041
12,2004,262,1320,14.8,10.6,12.3,039
12,2004,262,1325,14.9,10.6,12.5,039
12,2004,262,1330,14.8,11.2,12.4,033
12,2004,262,1335,14.9,10.1,11.5,036
12,2004,262,1340,14.8,9.7,11.9,037
12,2004,262,1345,14.9,9.9,11.3,038
12,2004,262,1350,14.9,10.2,11.6,037
12,2004,262,1355,14.9,9.3,11.5,031
12,2004,262,1400,15.0,9.8,11.6,033
12,2004,262,1405,15.0,9.4,10.4,034
12,2004,262,1410,15.0,8.2,10.4,028
12,2004,262,1415,15.1,8.5,11.0,028
12,2004,262,1420,15.2,7.6,10.3,027
12,2004,262,1425,15.2,7.8,10.0,029
12,2004,262,1430,15.2,8.2,9.5,030
12,2004,262,1435,15.3,6.2,8.0,021
12,2004,262,1440,15.4,7.0,9.2,027
12,2004,262,1445,15.4,7.4,10.1,025
12,2004,262,1450,15.5,6.9,8.9,025
12,2004,262,1455,15.5,6.7,8.5,024
12,2004,262,1500,15.4,6.5,8.4,025
12,2004,262,1505,15.5,7.0,8.9,021
12,2004,262,1510,15.6,6.2,8.6,021
12,2004,262,1515,15.5,6.8,8.7,020
12,2004,262,1520,15.6,7.0,9.3,023
12,2004,262,1525,15.6,7.4,9.0,031
12,2004,262,1530,15.7,6.5,8.4,019
12,2004,262,1535,15.7,6.1,8.0,018
12,2004,262,1540,15.8,5.7,8.7,020
12,2004,262,1545,15.8,7.4,9.3,034
12,2004,262,1550,15.7,6.4,7.9,028
12,2004,262,1555,15.8,5.9,8.3,022
12,2004,262,1600,15.9,6.1,7.3,026
12,2004,262,1605,16.0,6.3,7.7,028
12,2004,262,1610,16.0,4.9,6.9,024
12,2004,262,1615,16.0,5.3,7.2,019
12,2004,262,1620,16.1,4.9,6.7,019
12,2004,262,1625,16.1,4.6,5.8,013
12,2004,262,1630,16.1,4.6,6.0,012
12,2004,262,1635,16.2,4.6,5.4,018
12,2004,262,1640,16.2,4.0,5.7,017
12,2004,262,1645,16.3,3.8,5.5,022
12,2004,262,1650,16.3,4.0,5.1,018
12,2004,262,1655,16.4,5.1,5.9,033
12,2004,262,1700,16.4,4.5,5.7,031
12,2004,262,1705,16.5,4.4,5.7,028
12,2004,262,1710,16.5,4.3,5.2,017
12,2004,262,1715,16.5,4.0,4.7,028
12,2004,262,1720,16.6,3.9,5.0,015
12,2004,262,1725,16.7,4.2,5.3,008
12,2004,262,1730,16.8,3.7,4.9,009
12,2004,262,1735,16.9,3.6,5.3,016
12,2004,262,1740,16.9,3.2,4.9,015
12,2004,262,1745,17.1,2.9,4.2,018
12,2004,262,1750,17.2,3.0,4.8,015
12,2004,262,1755,17.0,4.0,5.3,026
12,2004,262,1800,17.1,3.8,4.9,005
12,2004,262,1805,17.2,3.3,4.5,011
12,2004,262,1810,17.3,2.7,3.6,008
12,2004,262,1815,17.3,2.7,3.7,010
12,2004,262,1820,17.5,2.6,3.3,002
12,2004,262,1825,17.5,2.2,3.2,017
12,2004,262,1830,17.6,2.5,3.3,014
12,2004,262,1835,17.5,2.7,4.0,015
12,2004,262,1840,17.7,3.0,4.4,015
12,2004,262,1845,17.7,3.6,5.0,017
12,2004,262,1850,17.8,3.6,5.0,017
12,2004,262,1855,17.9,4.6,6.1,036
12,2004,262,1900,18.0,4.2,5.6,025
12,2004,262,1905,18.0,4.1,5.4,023
12,2004,262,1910,18.2,4.5,5.3,031
12,2004,262,1915,18.5,4.0,4.7,040
12,2004,262,1920,18.8,3.3,4.4,044
12,2004,262,1925,18.6,3.7,4.5,032
12,2004,262,1930,18.9,4.1,5.0,051
12,2004,262,1935,19.0,4.2,5.1,044
12,2004,262,1940,19.0,4.1,5.3,041
12,2004,262,1945,19.0,4.0,5.1,043
12,2004,262,1950,18.9,4.7,5.8,042
12,2004,262,1955,18.8,4.4,5.2,040
12,2004,262,2000,19.2,3.7,4.8,042
12,2004,262,2005,19.2,3.7,4.6,033
12,2004,262,2010,19.3,3.9,4.7,042
12,2004,262,2015,19.3,3.7,4.4,037
12,2004,262,2020,19.8,3.5,4.2,051
12,2004,262,2025,19.8,3.5,4.2,048
12,2004,262,2030,19.9,3.2,3.7,042
12,2004,262,2035,20.1,3.0,3.5,043
12,2004,262,2040,20.2,3.3,3.8,047
12,2004,262,2045,20.4,2.6,3.2,051
12,2004,262,2050,20.6,2.3,3.5,048
12,2004,262,2055,21.0,2.2,3.1,046
12,2004,262,2100,21.1,2.4,2.9,047
12,2004,262,2105,21.1,3.2,3.9,045
12,2004,262,2110,20.8,3.5,4.0,039
12,2004,262,2115,21.0,2.9,3.7,048
12,2004,262,2120,21.1,3.0,3.7,054
12,2004,262,2125,21.1,2.8,3.6,060
12,2004,262,2130,21.4,2.9,3.4,054
12,2004,262,2135,21.4,3.3,4.0,057
12,2004,262,2140,21.3,3.3,4.1,059
12,2004,262,2145,21.3,3.4,3.8,058
12,2004,262,2150,21.5,3.5,4.3,052
12,2004,262,2155,21.3,3.2,3.9,060
12,2004,262,2200,21.3,3.5,4.4,060
12,2004,262,2205,21.2,3.6,4.4,057
12,2004,262,2210,21.2,3.5,4.4,056
12,2004,262,2215,21.2,4.7,6.0,047
12,2004,262,2220,21.0,5.2,6.1,053
12,2004,262,2225,21.0,5.2,6.3,049
12,2004,262,2230,20.8,5.7,6.7,054
12,2004,262,2235,20.8,5.4,6.1,050
12,2004,262,2240,20.8,5.4,6.4,048
12,2004,262,2245,20.5,5.6,6.3,040
12,2004,262,2250,20.4,5.5,6.6,043
12,2004,262,2255,20.2,5.6,6.4,038
12,2004,262,2300,20.1,5.8,6.4,042
12,2004,262,2305,20.1,6.0,7.2,043
12,2004,262,2310,20.0,5.7,6.7,039
12,2004,262,2315,19.8,5.6,6.2,046
12,2004,262,2320,19.8,6.4,7.6,040
12,2004,262,2325,19.6,6.5,7.6,042
12,2004,262,2330,19.5,6.3,7.5,045
12,2004,262,2335,19.4,6.1,7.4,045
12,2004,262,2340,19.4,6.6,7.7,043
12,2004,262,2345,19.4,7.1,8.4,046
12,2004,262,2350,19.4,7.8,8.8,040
12,2004,262,2355,19.4,8.2,9.3,040
12,2004,263,0000,19.3,8.3,9.1,042
12,2004,263,0005,19.3,8.6,9.3,041
12,2004,263,0010,19.2,8.6,9.9,043
12,2004,263,0015,19.2,8.2,9.2,043
12,2004,263,0020,19.1,8.3,9.4,048
12,2004,263,0025,19.0,8.3,9.4,042
12,2004,263,0030,19.0,9.0,10.0,042
12,2004,263,0035,18.9,8.8,9.8,042
12,2004,263,0040,19.0,9.2,10.9,039
12,2004,263,0045,18.9,9.1,10.5,040
12,2004,263,0050,18.9,9.9,10.8,041
12,2004,263,0055,18.9,10.3,11.6,042
12,2004,263,0100,18.8,10.0,11.4,043
12,2004,263,0105,18.8,9.7,10.7,044
12,2004,263,0110,18.8,10.4,11.5,039
12,2004,263,0115,18.7,11.2,12.4,037
12,2004,263,0120,18.7,11.4,12.5,038
12,2004,263,0125,18.7,10.8,12.0,035
12,2004,263,0130,18.7,10.9,11.9,039
12,2004,263,0135,18.6,10.7,11.7,036
12,2004,263,0140,18.6,9.8,11.1,036
12,2004,263,0145,18.5,9.9,11.2,036
12,2004,263,0150,18.5,9.6,11.1,034
12,2004,263,0155,18.4,9.8,10.8,034
12,2004,263,0200,18.4,9.6,11.2,034
12,2004,263,0205,18.3,9.4,11.1,033
12,2004,263,0210,18.1,9.7,10.6,036
12,2004,263,0215,18.0,9.8,10.9,034
12,2004,263,0220,17.9,10.0,10.9,032
12,2004,263,0225,17.8,10.1,11.6,034
12,2004,263,0230,17.6,10.0,10.9,030
12,2004,263,0235,17.7,9.2,10.4,033
12,2004,263,0240,17.6,9.2,10.2,034
12,2004,263,0245,17.6,9.1,10.0,031
12,2004,263,0250,17.6,9.4,10.3,032
12,2004,263,0255,17.7,9.3,10.4,033
12,2004,263,0300,17.6,9.3,10.3,035
12,2004,263,0305,17.5,9.4,10.8,035
12,2004,263,0310,17.5,9.2,10.6,031
12,2004,263,0315,17.4,9.8,10.6,035
12,2004,263,0320,17.4,9.8,11.0,034
12,2004,263,0325,17.2,9.9,11.0,037
12,2004,263,0330,17.3,9.3,10.4,034
12,2004,263,0335,17.1,9.8,10.9,036
12,2004,263,0340,17.1,9.5,10.5,035
12,2004,263,0345,17.1,9.1,10.0,037
12,2004,263,0350,17.1,9.8,10.8,038
12,2004,263,0355,17.1,9.6,10.6,038
12,2004,263,0400,17.2,9.5,10.3,036
12,2004,263,0405,17.1,9.3,10.3,033
12,2004,263,0410,17.2,9.1,10.2,035
12,2004,263,0415,17.3,9.1,10.3,037
12,2004,263,0420,17.1,9.6,10.5,035
12,2004,263,0425,17.2,9.1,10.1,034
12,2004,263,0430,17.1,9.4,10.6,033
12,2004,263,0435,17.1,10.2,11.0,034
12,2004,263,0440,17.0,10.7,11.8,034
12,2004,263,0445,17.0,9.9,11.1,035
12,2004,263,0450,17.0,9.7,11.0,033
12,2004,263,0455,17.0,9.4,10.3,033
12,2004,263,0500,17.0,9.6,10.7,035
12,2004,263,0505,17.0,9.6,10.9,034
12,2004,263,0510,16.9,9.7,10.8,036
12,2004,263,0515,16.8,10.1,11.6,032
12,2004,263,0520,16.9,9.3,10.3,034
12,2004,263,0525,16.8,10.5,11.5,034
12,2004,263,0530,16.9,9.7,10.9,033
12,2004,263,0535,16.9,9.4,10.3,037
12,2004,263,0540,16.8,10.1,11.2,036
12,2004,263,0545,16.7,10.1,11.2,034
12,2004,263,0550,16.7,10.4,11.6,036
12,2004,263,0555,16.6,10.4,11.6,034
12,2004,263,0600,16.7,10.1,11.9,035
12,2004,263,0605,16.6,10.5,12.0,037
12,2004,263,0610,16.7,9.6,11.3,038
12,2004,263,0615,16.8,10.0,11.0,036
12,2004,263,0620,16.8,9.2,10.7,038
12,2004,263,0625,16.8,9.6,10.9,039
12,2004,263,0630,16.7,9.6,10.8,036
12,2004,263,0635,16.7,9.5,10.5,036
12,2004,263,0640,16.8,9.1,9.9,037
12,2004,263,0645,16.9,9.4,10.3,039
12,2004,263,0650,17.0,9.2,10.0,041
12,2004,263,0655,16.9,9.8,10.6,040
12,2004,263,0700,16.9,9.0,10.1,041
12,2004,263,0705,16.8,9.2,9.9,038
12,2004,263,0710,16.8,8.9,10.1,040
12,2004,263,0715,16.6,9.5,10.6,040
12,2004,263,0720,16.6,8.9,9.7,042
12,2004,263,0725,16.6,8.8,10.1,039
12,2004,263,0730,16.6,8.9,10.1,038
12,2004,263,0735,16.6,9.0,10.4,038
12,2004,263,0740,16.5,9.6,10.4,040
12,2004,263,0745,16.4,9.2,10.2,037
12,2004,263,0750,16.4,8.7,9.5,041
12,2004,263,0755,16.4,8.5,9.6,047
12,2004,263,0800,16.5,8.4,9.6,049
12,2004,263,0805,16.6,8.5,9.8,046
12,2004,263,0810,16.5,8.8,9.8,050
12,2004,263,0815,16.4,8.1,8.9,050
12,2004,263,0820,16.4,8.3,9.0,044
12,2004,263,0825,16.5,8.7,9.4,044
12,2004,263,0830,16.4,8.4,9.5,045
12,2004,263,0835,16.4,8.6,9.8,046
12,2004,263,0840,16.4,8.8,9.7,044
12,2004,263,0845,16.4,8.4,9.7,044
12,2004,263,0850,16.3,8.4,9.5,048
12,2004,263,0855,16.3,8.6,9.6,044
12,2004,263,0900,16.4,8.5,9.7,047
12,2004,263,0905,16.5,8.7,9.7,043
12,2004,263,0910,16.5,8.5,9.3,040
12,2004,263,0915,16.4,8.3,9.2,039
12,2004,263,0920,16.3,7.7,9.0,041
12,2004,263,0925,16.3,7.8,9.2,043
12,2004,263,0930,16.2,7.7,9.0,047
12,2004,263,0935,16.3,7.6,8.9,046
12,2004,263,0940,16.2,7.5,8.5,043
12,2004,263,0945,16.2,7.5,8.5,041
12,2004,263,0950,16.3,7.5,8.6,038
12,2004,263,0955,16.2,7.4,8.3,036
12,2004,263,1000,16.1,7.4,8.2,037
12,2004,263,1005,15.9,7.4,8.5,036
12,2004,263,1010,15.7,7.2,8.7,040
12,2004,263,1015,15.7,7.0,7.9,042
12,2004,263,1020,15.6,6.7,7.5,040
12,2004,263,1025,15.7,6.6,8.0,038
12,2004,263,1030,15.7,7.1,8.0,042
12,2004,263,1035,15.7,6.9,8.0,039
12,2004,263,1040,15.8,6.9,8.0,044
12,2004,263,1045,15.8,7.2,8.1,042
12,2004,263,1050,15.9,6.9,8.0,046
12,2004,263,1055,16.0,6.6,7.6,045
12,2004,263,1100,15.9,6.8,7.7,042
12,2004,263,1105,16.0,6.9,8.1,043
12,2004,263,1110,16.0,6.6,7.7,041
12,2004,263,1115,16.1,6.8,8.0,045
12,2004,263,1120,16.1,6.7,7.6,045
12,2004,263,1125,16.2,6.6,7.8,045
12,2004,263,1130,16.3,6.6,7.3,046
12,2004,263,1135,16.4,6.9,7.7,045
12,2004,263,1140,16.5,6.8,7.8,046
12,2004,263,1145,16.6,6.7,8.1,049
12,2004,263,1150,16.7,7.0,8.3,046
12,2004,263,1155,16.8,7.0,8.3,049
